6.30627528694802 7 16 1 1 0 0 29
6.17586727010576 12 9 0 1 0 0 27
6.58063913728495 12 16 0 1 0 0 34
5.52146091786225 11 10 0 1 0 1 27
6.59167373200866 12 16 0 1 0 1 34
6.21460809842219 12 8 0 1 0 1 26
6.33682573114644 18 9 0 1 0 1 33
6.41017488196617 14 9 0 1 0 1 29
6.05208916892442 12 10 0 1 0 1 28
6.24416690066374 12 11 0 1 0 1 29
5.41610040220442 9 13 0 1 0 1 28
5.99146454710798 12 8 0 1 0 1 26
6.0330862217988 11 7 0 1 0 1 24
5.37989735354046 11 13 0 1 0 1 30
6.79570577517351 16 9 1 1 0 1 31
5.7037824746562 14 4 0 1 0 1 24
5.84643877505772 12 16 0 1 0 1 34
6.48920493132532 14 9 0 1 0 1 29
6.35437004079735 10 10 0 1 0 1 26
6.47543271670409 12 14 0 1 0 1 32
6.8501261661455 18 8 0 1 1 1 32
6.41999492814714 18 10 0 1 0 1 34
6.5875500148248 15 11 0 0 0 1 32
6.40357419793482 12 10 0 1 0 1 28
6.5410299991899 12 14 0 1 0 1 32
7.24422751560335 18 10 0 0 0 1 34
5.7037824746562 12 8 0 1 0 1 26
7.49554194388426 18 8 0 1 0 1 32
6.02344759296103 12 7 0 1 0 1 25
6.44888939414686 14 9 0 0 0 1 29
5.33753807970132 12 7 0 1 0 1 25
6.12468339089421 12 7 1 1 0 1 25
6.71417052990947 16 2 0 1 0 1 24
6.3578422665081 18 10 0 1 0 1 34
5.54126354515843 11 11 0 1 0 1 28
6.86901445066571 16 8 0 1 0 1 30
6.8501261661455 10 15 0 1 0 1 31
7.04403289727469 18 10 0 1 0 1 34
5.78074351579233 6 15 0 1 0 1 27
5.45958551414416 11 7 1 1 0 1 24
6.90775527898214 12 16 0 1 0 1 34
6.17586727010576 9 11 0 1 0 1 26
6.43615036836943 15 11 0 1 0 1 32
6.47697236288968 11 17 0 1 0 1 34
5.8406416573734 12 6 1 1 0 1 24
5.94017125272043 16 2 0 1 1 1 24
5.8664680569333 12 6 0 1 0 1 24
6.49072353450251 13 6 0 1 0 1 25
6.43133108193348 17 5 0 1 0 1 28
6.08677472691231 12 7 0 1 0 1 25
6.60394382460047 12 8 1 1 0 1 26
5.63478960316925 11 14 1 0 1 1 31
6.07304453410041 10 8 0 1 0 1 24
6.55819780281227 12 9 0 1 0 1 27
6.05208916892442 12 9 0 1 0 1 27
6.34738920965601 12 6 0 1 0 1 24
6.28785856016178 16 8 0 1 0 1 30
6.60665018619822 16 10 0 1 0 1 32
6.51174532964473 13 13 0 1 0 1 32
6.64509096950564 12 16 0 1 0 1 34
6.38350663488401 12 6 0 1 0 1 24
5.36129216570943 9 9 1 1 0 1 24
7.35436233042148 16 12 0 1 0 1 34
6.65157187358973 16 6 0 1 0 1 28
6.39692965521615 12 8 0 1 1 1 26
6.5410299991899 18 0 0 1 0 1 24
6.3456363608286 13 12 0 1 0 1 31
6.07073772800249 14 8 0 1 0 1 28
6.28785856016178 15 7 0 1 0 1 28
6.44094654063292 12 7 0 1 0 1 25
6.17586727010576 8 17 0 1 0 1 31
